selectedName,sessionID,REFID,INDEX,verification,baseline_land_use,change_type,change_type_2,confidence,timespent,notes,starred,PLOTID
ioanna_petsiou,1738854340822,a15-09222826556772_46-38762884667485,0,no,built,NA,NA,very certain,430.74,NA,FALSE,a15-09222826556772_46-38762884667485
lotta_narhi,1738850710168,a11-23682830047367_50-42340741491407,9,no,forest,NA,NA,very certain,165.388,NA,FALSE,a11-23682830047367_50-42340741491407
ioanna_petsiou,1738854340822,a-6-86666028077815_41-21070313944104,4,no,grassland/wetland,NA,NA,very certain,185.305,NA,FALSE,a-6-86666028077815_41-21070313944104
ioanna_petsiou,1738854340822,a14-73969729367779_50-72034740388684,7,no,forest,NA,NA,moderately certain,170.961,NA,FALSE,a14-73969729367779_50-72034740388684
ioanna_petsiou,1738854340822,a5-77393418745814_52-96201499011195,8,no,grassland/wetland,NA,NA,very certain,237.756,NA,FALSE,a5-77393418745814_52-96201499011195
ioanna_petsiou,1738854340822,a22-77887029670658_40-70295441625356,9,no,bareland,NA,NA,very certain,384.622,NA,FALSE,a22-77887029670658_40-70295441625356
ioanna_petsiou,1738854340822,a-3-22910946909651_52-63113011054763,11,no,grassland/wetland,NA,NA,moderately certain,211.937,NA,FALSE,a-3-22910946909651_52-63113011054763
ioanna_petsiou,1738854340822,a-9-88254074517555_51-70237354593854,12,no,grassland/wetland,NA,NA,very certain,233.924,NA,FALSE,a-9-88254074517555_51-70237354593854
ioanna_petsiou,1738854340822,a40-78046572869527_37-3608066341956,13,no,shrubland,NA,NA,moderately certain,412.205,NA,FALSE,a40-78046572869527_37-3608066341956
ioanna_petsiou,1738854340822,a13-58369473039105_38-03183686279298,14,no,built,NA,NA,moderately certain,369.612,NA,FALSE,a13-58369473039105_38-03183686279298
ioanna_petsiou,1738854340822,a18-91465564178849_49-31529439581154,15,no,forest,NA,NA,very certain,132.61,NA,FALSE,a18-91465564178849_49-31529439581154
ioanna_petsiou,1738854340822,a10-03914623703744_57-57838807063394,17,no,forest,NA,NA,very certain,123.497,NA,FALSE,a10-03914623703744_57-57838807063394
ioanna_petsiou,1738854340822,a5-005423649164_49-82957531833608,18,no,forest,NA,NA,very certain,114.155,NA,FALSE,a5-005423649164_49-82957531833608
ioanna_petsiou,1738854340822,a8-80249467517939_47-54398344853953,19,yes,cropland,Agriculture,NA,very certain,515.809,NA,FALSE,a8-80249467517939_47-54398344853953
raphael_boyd,1738862727129,a35-34498700269001_38-74242187579746,1,yes,bareland,Industry and Manufacturing,NA,moderately certain,114.75,NA,FALSE,a35-34498700269001_38-74242187579746
raphael_boyd,1738862727129,a21-09769174758927_45-62992430583909,2,yes,cropland,NA,NA,very certain,18.539,NA,FALSE,a21-09769174758927_45-62992430583909
raphael_boyd,1738862727129,a38-6966936899568_37-66322749416717,3,no,bareland,NA,NA,moderately certain,152.279,NA,FALSE,a38-6966936899568_37-66322749416717
raphael_boyd,1738862727129,a10-2556437716356_57-11497520092901,4,no,cropland,NA,NA,very certain,29.584,NA,FALSE,a10-2556437716356_57-11497520092901
raphael_boyd,1738862727129,a-7-20196668794104_53-29507776919935,6,yes,cropland,Residential,NA,very certain,10.973,NA,FALSE,a-7-20196668794104_53-29507776919935
raphael_boyd,1738862727129,a9-99404159455407_56-73705013370949,7,no,cropland,NA,NA,moderately certain,35.409,NA,FALSE,a9-99404159455407_56-73705013370949
raphael_boyd,1738862727129,a-7-91006483444977_53-56214904629478,8,yes,cropland,Residential,NA,moderately certain,64.215,NA,FALSE,a-7-91006483444977_53-56214904629478
raphael_boyd,1738862727129,a21-47484256636269_39-11853233073807,9,no,shrubland,NA,NA,very certain,121.937,NA,FALSE,a21-47484256636269_39-11853233073807
raphael_boyd,1738862727129,a22-43870688452944_39-62890180339482,10,yes,bareland,Residential,NA,very certain,50.682,NA,FALSE,a22-43870688452944_39-62890180339482
raphael_boyd,1738862727129,a21-3943651643807_38-05644158868118,11,yes,cropland,Energy Production,NA,very certain,30.455,NA,FALSE,a21-3943651643807_38-05644158868118
raphael_boyd,1738862727129,a14-34752551928424_46-22692101133618,12,yes,cropland,Agriculture,NA,moderately certain,224.767,NA,FALSE,a14-34752551928424_46-22692101133618
ioanna_petsiou,1738867261113,a12-32810255204184_62-20060483207441,3,no,shrubland,NA,NA,moderately certain,311.911,NA,FALSE,a12-32810255204184_62-20060483207441
ioanna_petsiou,1738867261113,a25-31395240343001_55-01497432977224,4,no,forest,Uncertain,NA,moderately certain,177.47,NA,FALSE,a25-31395240343001_55-01497432977224
ioanna_petsiou,1738867261113,a-7-04075303308118_40-3473902899608,5,yes,built,NA,NA,moderately certain,244.005,NA,FALSE,a-7-04075303308118_40-3473902899608
ioanna_petsiou,1738867261113,a17-98857354395451_46-99648832694587,7,yes,built,Residential,NA,moderately certain,386.946,NA,FALSE,a17-98857354395451_46-99648832694587
ioanna_petsiou,1738867261113,a35-16649346827636_38-74813032302991,9,no,bareland,NA,NA,very certain,154.562,NA,FALSE,a35-16649346827636_38-74813032302991
ioanna_petsiou,1738867261113,a18-4276219106581_49-76870998959304,10,no,grassland/wetland,NA,NA,very certain,161.246,NA,FALSE,a18-4276219106581_49-76870998959304
ioanna_petsiou,1738867261113,a13-96519504268897_45-83987413078948,11,no,shrubland,NA,NA,moderately certain,178.238,NA,FALSE,a13-96519504268897_45-83987413078948
ioanna_petsiou,1738867261113,a14-38052278897693_36-9846420736351,12,no,built,NA,NA,very certain,93.97,NA,FALSE,a14-38052278897693_36-9846420736351
ioanna_petsiou,1738867261113,a4-23490269163738_50-94673084786747,15,no,cropland,NA,NA,very certain,108.899,NA,FALSE,a4-23490269163738_50-94673084786747
ioanna_petsiou,1738867261113,a13-49500151853895_48-36831865055325,16,no,cropland,NA,NA,very certain,160.135,NA,FALSE,a13-49500151853895_48-36831865055325
ioanna_petsiou,1738867261113,a17-59217025642661_48-47264967890365,17,no,forest,NA,NA,very certain,101.769,NA,FALSE,a17-59217025642661_48-47264967890365
ioanna_petsiou,1738867261113,a9-98790062230702_57-56796412983009,18,no,cropland,NA,NA,very certain,147.615,NA,FALSE,a9-98790062230702_57-56796412983009
ioanna_petsiou,1738867261113,a7-13646791168026_46-82337651908806,19,no,cropland,NA,NA,very certain,136.767,NA,FALSE,a7-13646791168026_46-82337651908806
ioanna_petsiou,1738867261113,a27-33659956326851_57-36537647259179,21,no,forest,NA,NA,moderately certain,87.845,NA,FALSE,a27-33659956326851_57-36537647259179
ioanna_petsiou,1738867261113,a9-80085935640229_45-29707971964405,22,yes,grassland/wetland,Agriculture,NA,moderately certain,580.663,NA,FALSE,a9-80085935640229_45-29707971964405
ioanna_petsiou,1738867261113,a-1-51271486587283_54-00056619198547,23,yes,grassland/wetland,Residential,"Transport, Communication Networks, and Logistics",very certain,485.395,NA,FALSE,a-1-51271486587283_54-00056619198547
ioanna_petsiou,1738867261113,a-8-04427122227461_51-86916985968227,24,no,grassland/wetland,NA,NA,very certain,94.742,NA,FALSE,a-8-04427122227461_51-86916985968227
ioanna_petsiou,1738876357341,a1-25226972231993_51-15791345524983,0,no,grassland/wetland,NA,NA,very certain,248.134,NA,FALSE,a1-25226972231993_51-15791345524983
ioanna_petsiou,1738876357341,a27-27253002040234_62-17222487969099,1,no,forest,NA,NA,very certain,81.865,NA,FALSE,a27-27253002040234_62-17222487969099
ioanna_petsiou,1738876357341,a-0-86924596565883_47-349304246382,4,no,grassland/wetland,NA,NA,very certain,146.533,NA,FALSE,a-0-86924596565883_47-349304246382
ioanna_petsiou,1738876357341,a-8-83853306049736_39-65154883999675,5,no,shrubland,NA,NA,very certain,173.462,NA,FALSE,a-8-83853306049736_39-65154883999675
ioanna_petsiou,1738876357341,a5-56342093029254_59-85781689700225,6,no,shrubland,NA,NA,very certain,167.607,NA,FALSE,a5-56342093029254_59-85781689700225
ioanna_petsiou,1738876357341,a-3-93596005742547_37-18541689455437,7,no,built,NA,NA,very certain,73.054,NA,FALSE,a-3-93596005742547_37-18541689455437
ioanna_petsiou,1738876357341,a16-45964309480701_57-36106298386436,8,no,forest,NA,NA,very certain,122.71,NA,FALSE,a16-45964309480701_57-36106298386436
ioanna_petsiou,1738876357341,a24-19428908565361_56-58792417371907,9,no,grassland/wetland,NA,NA,very certain,145.865,NA,FALSE,a24-19428908565361_56-58792417371907
ioanna_petsiou,1738876357341,a24-91491622506081_41-31357074597796,10,no,forest,NA,NA,very certain,751.746,NA,FALSE,a24-91491622506081_41-31357074597796
ioanna_petsiou,1738876357341,a8-60130257627846_44-87448229113048,11,no,built,NA,NA,very certain,129.289,NA,FALSE,a8-60130257627846_44-87448229113048
ioanna_petsiou,1738876357341,a23-62722499465927_61-54331056559932,12,no,cropland,NA,NA,very certain,144.563,NA,FALSE,a23-62722499465927_61-54331056559932
ioanna_petsiou,1738876357341,a13-34084584509076_57-31288767909202,13,no,forest,NA,NA,very certain,93.887,NA,FALSE,a13-34084584509076_57-31288767909202
ioanna_petsiou,1738876357341,a-0-54402407469629_44-04188024421709,14,yes,forest,Residential,NA,moderately certain,334.97,NA,FALSE,a-0-54402407469629_44-04188024421709
ioanna_petsiou,1738876357341,a-7-23513549470373_53-06030618135387,16,no,cropland,NA,NA,very certain,223.28,NA,FALSE,a-7-23513549470373_53-06030618135387
ioanna_petsiou,1738876357341,a23-09021281309236_56-97940005647663,17,no,cropland,NA,NA,very certain,164.197,NA,FALSE,a23-09021281309236_56-97940005647663
ioanna_petsiou,1738876357341,a18-86125941170262_45-0924592822173,19,no,forest,NA,NA,very certain,55.773,NA,FALSE,a18-86125941170262_45-0924592822173
ioanna_petsiou,1738876357341,a16-74081718426498_46-86923947289167,20,no,built,NA,NA,moderately certain,298.157,NA,FALSE,a16-74081718426498_46-86923947289167
ioanna_petsiou,1738876357341,a14-08357659134615_45-51750903523088,21,no,forest,NA,NA,very certain,99.301,NA,FALSE,a14-08357659134615_45-51750903523088
ioanna_petsiou,1738876357341,a18-86125356081256_48-54284944363579,22,no,forest,NA,NA,very certain,172.189,NA,FALSE,a18-86125356081256_48-54284944363579
ioanna_petsiou,1738876357341,a-8-85321746841615_54-13986348760923,23,no,forest,NA,NA,very certain,114.345,NA,FALSE,a-8-85321746841615_54-13986348760923
ioanna_petsiou,1738876357341,a6-92611444592559_53-04581821556908,24,no,cropland,NA,NA,very certain,72.82,NA,FALSE,a6-92611444592559_53-04581821556908
ioanna_petsiou,1738876357341,a5-09083297195579_52-64196941413523,27,yes,bareland,Industry and Manufacturing,NA,very certain,481.084,NA,FALSE,a5-09083297195579_52-64196941413523
ioanna_petsiou,1738876357341,a-20-24159505643993_66-00091705278355,28,no,shrubland,NA,NA,very certain,138.612,NA,FALSE,a-20-24159505643993_66-00091705278355
ioanna_petsiou,1738876357341,a-7-09596961348996_52-24030275777564,29,yes,cropland,Water and Waste Treatment,NA,moderately certain,348.195,NA,FALSE,a-7-09596961348996_52-24030275777564
ioanna_petsiou,1738882650923,a-8-7250406009344_41-45175558225651,0,yes,shrubland,"Transport, Communication Networks, and Logistics",NA,very certain,131.333,NA,FALSE,a-8-7250406009344_41-45175558225651
ioanna_petsiou,1738921784398,a23-19306686678852_44-95503723400842,0,no,cropland,NA,NA,very certain,845.53,NA,FALSE,a23-19306686678852_44-95503723400842
ioanna_petsiou,1738921784398,a-7-82433511189789_40-05607078722273,1,no,forest,NA,NA,moderately certain,1458.207,NA,FALSE,a-7-82433511189789_40-05607078722273
ioanna_petsiou,1738921784398,a10-78759252356378_59-94287661471276,2,yes,built,"Recreation, Leisure, and Sports",NA,moderately certain,305.725,"It was a football field in 2018, it got some work done in 2023 and now its a fooftball field again. I chose yes because work happened on it between the years.",FALSE,a10-78759252356378_59-94287661471276
ioanna_petsiou,1738921784398,a20-55203167620793_38-16056991907684,3,no,built,NA,NA,very certain,119.089,NA,FALSE,a20-55203167620793_38-16056991907684
ioanna_petsiou,1738921784398,a-6-95125226388224_40-82956701135079,4,yes,grassland/wetland,Agriculture,NA,moderately certain,566.207,NA,FALSE,a-6-95125226388224_40-82956701135079
ioanna_petsiou,1738921784398,a5-63377626853416_58-85057362297671,6,yes,grassland/wetland,Mining and Quarrying,NA,moderately certain,810.291,NA,FALSE,a5-63377626853416_58-85057362297671
ioanna_petsiou,1738921784398,a10-4090829151865_57-27604516212647,7,yes,grassland/wetland,Residential,NA,moderately certain,371.661,NA,FALSE,a10-4090829151865_57-27604516212647
ioanna_petsiou,1738921784398,a6-42286997354655_52-00205169196734,9,no,grassland/wetland,NA,NA,very certain,120.831,NA,FALSE,a6-42286997354655_52-00205169196734
ioanna_petsiou,1738921784398,a-9-80717897661703_52-30262495011298,10,yes,built,Agriculture,NA,moderately certain,495.02,"It seems like it was already a farm in 2018, but up to 2023 it expanded significantly.",FALSE,a-9-80717897661703_52-30262495011298
ioanna_petsiou,1738921784398,a22-91822149833441_62-77208319095001,11,yes,forest,Industry and Manufacturing,"Transport, Communication Networks, and Logistics",very certain,634.091,NA,FALSE,a22-91822149833441_62-77208319095001
ioanna_petsiou,1738921784398,a13-70343640415003_45-27246035381473,13,no,cropland,NA,NA,very certain,139.061,NA,FALSE,a13-70343640415003_45-27246035381473
ioanna_petsiou,1738921784398,a13-53702483611321_55-76474972924086,14,no,cropland,NA,NA,very certain,173.746,NA,FALSE,a13-53702483611321_55-76474972924086
ioanna_petsiou,1738921784398,a6-04852877783266_61-45675871825838,15,no,shrubland,NA,NA,moderately certain,254.42,NA,FALSE,a6-04852877783266_61-45675871825838
cemre_demircioglu,1738928510593,a-22-49588754736075_63-97543022852636,0,no,built,NA,NA,very certain,272.597,NA,FALSE,a-22-49588754736075_63-97543022852636
ioanna_petsiou,1738921784398,a39-19018198759673_38-65139270261763,16,no,cropland,NA,NA,very certain,164.032,NA,FALSE,a39-19018198759673_38-65139270261763
ioanna_petsiou,1738921784398,a28-78816145311914_41-12961077964386,17,no,built,NA,NA,very certain,93.801,NA,FALSE,a28-78816145311914_41-12961077964386
ioanna_petsiou,1738921784398,a20-28063716311613_49-82218961230976,19,no,built,NA,NA,very certain,212.734,NA,FALSE,a20-28063716311613_49-82218961230976
ioanna_petsiou,1738921784398,a24-38038714798194_56-31775587371063,20,yes,cropland,Agriculture,NA,moderately certain,361.165,NA,FALSE,a24-38038714798194_56-31775587371063
ioanna_petsiou,1738921784398,a8-48161225270301_55-6386584029504,21,yes,cropland,Residential,NA,very certain,267.454,NA,FALSE,a8-48161225270301_55-6386584029504
cemre_demircioglu,1738928510593,a19-10947262478323_47-68261607550664,1,yes,grassland/wetland,Residential,NA,very certain,1198.063,NA,FALSE,a19-10947262478323_47-68261607550664
ioanna_petsiou,1738921784398,a33-97220064514659_37-8301190380621,22,no,cropland,NA,NA,very certain,79.454,NA,FALSE,a33-97220064514659_37-8301190380621
ioanna_petsiou,1738921784398,a15-39152749443314_45-74916848465356,23,no,forest,NA,NA,very certain,79.784,NA,FALSE,a15-39152749443314_45-74916848465356
ioanna_petsiou,1738921784398,a-3-15491666103714_56-17731044760583,24,yes,grassland/wetland,Industry and Manufacturing,NA,moderately certain,317.377,NA,FALSE,a-3-15491666103714_56-17731044760583
ioanna_petsiou,1738921784398,a8-29052111202182_47-39888669939054,25,yes,grassland/wetland,Mining and Quarrying,NA,moderately certain,573.448,NA,FALSE,a8-29052111202182_47-39888669939054
ioanna_petsiou,1738921784398,a9-55466875054936_45-29894044651039,26,no,grassland/wetland,NA,NA,very certain,394.482,NA,FALSE,a9-55466875054936_45-29894044651039
ioanna_petsiou,1738921784398,a13-60837858997131_47-92471396592525,27,no,grassland/wetland,NA,NA,very certain,126.387,NA,FALSE,a13-60837858997131_47-92471396592525
ioanna_petsiou,1738921784398,a14-02749343119741_46-30078219012663,28,no,forest,NA,NA,very certain,59.486,NA,FALSE,a14-02749343119741_46-30078219012663
cemre_demircioglu,1738928510593,a17-53351306479613_47-86369725392709,3,no,built,NA,NA,very certain,28.486,NA,FALSE,a17-53351306479613_47-86369725392709
cemre_demircioglu,1738928510593,a4-89599439309139_44-41185358974153,4,no,cropland,NA,NA,very certain,22.083,NA,FALSE,a4-89599439309139_44-41185358974153
cemre_demircioglu,1738928510593,a26-29869268528243_59-15940425312908,5,no,built,NA,NA,very certain,130.056,NA,FALSE,a26-29869268528243_59-15940425312908
